job_id,title,company,location,geo_city,geo_country,geo_lat,geo_lon,salary_raw,salary_min,salary_max,currency,contract_type,description,skills,date_posted,url,source,scraped_at
adzuna_gb_5745452558,Operational Data & BI Analyst,Alt HAN Co,"Fleet Street, Central London",,,,,"46,982 - 46,982",46982.22,46982.22,GBP,Full-Time,"Background – About Alt HAN Co ​ ​ The Alternative HAN Company (Alt HAN Co) is a not-for-profit company jointly owned by a co-operative of UK retail Energy suppliers. It operates through a forum of supplier representatives and a Board. Costs are recovered from energy consumers, via charges levied on all licensed energy suppliers. ​ We were established in 2016 for the sole purpose of finding an industry-wide solution for smart metering in hard-to-reach houses and apartment blocks. Specifically, w…",r,2026-05-30,https://www.adzuna.co.uk/jobs/details/5745452558?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:34:34.223683
adzuna_gb_5745450881,Data Analyst,Apetito,UK,,United Kingdom,54.7023545,-3.2765753,"38,367 - 38,367",38366.84,38366.84,GBP,Full-Time,"We are looking for a Data Analyst to join our Commercial Finance Team based at our National Distribution Centre in Portbury, Bristol. You will enhance our data-driven decision making capabilities and support strategic initiatives within our warehousing and distribution operations. You'll be instrumental in leveraging data to provide actionable business insight. You will have a track record in pairing strong technical and analytical skills with excellent communication to engage and collaborate w…","communication, excel, r",2026-05-30,https://www.adzuna.co.uk/jobs/details/5745450881?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:34:36.845514
adzuna_gb_5745450758,Data Engineer,Rimes Technologies,"London, UK",Greater London,United Kingdom,51.5074456,-0.1277653,"62,303 - 62,303",62302.97,62302.97,GBP,Full-Time,"About Rimes Rimes provides enterprise data management solutions to the global investment community. Driven by our passion for solving the most complex data problems, we provide our clients with investment intelligence that powers more than US$75 trillion in assets under management annually. The world’s leading institutional investors, asset managers and service providers rely on Rimes to help them make better investment decisions using accurate information and industry-leading technology. The O…",r,2026-05-30,https://www.adzuna.co.uk/jobs/details/5745450758?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:34:36.845818
adzuna_gb_5745449963,Asset Data Analyst,Peaks & Plains Housing Trust,"Lyme Green, Macclesfield",Macclesfield,United Kingdom,53.2389999,-2.1293139,"32,981 - 32,981",32980.58,32980.58,GBP,Full-Time,"We’re a housing provider in Macclesfield with over 5000 properties across East Cheshire and the surrounding areas. We’re ambitious with plans to build more homes, regenerate local areas and invest in our properties. We now have a vacancy for an Asset Data Analyst to join our Asset and Development team. You will be responsible for maintaining high-quality housing asset information to support safe, compliant and value-for-money investment decisions. The role manages and improves asset datasets (e…","r, ui",2026-05-30,https://www.adzuna.co.uk/jobs/details/5745449963?utm_medium=api&utm_source=90961c1a,Adzuna/Consultancy Jobs [United Kingdom],2026-05-30T19:34:36.846061
adzuna_gb_5745449927,Senior Data Analyst - MarAnalytics,Farfetch,"London, UK",Greater London,United Kingdom,51.5074456,-0.1277653,"51,324 - 51,324",51324.5,51324.5,GBP,Full-Time,"Farfetch is a leading global marketplace for the luxury fashion industry, connecting customers in over 190 countries with items from more than 50 countries and over 1,400 of the world’s best brands and charming boutiques from around the world. Farfetch opens a world of luxury for endless expressions of style, delivering a truly unique shopping experience and access to the most extensive selection of luxury on a global marketplace. MARKETING The Marketing team is data-driven and results-oriented…","r, ux",2026-05-30,https://www.adzuna.co.uk/jobs/details/5745449927?utm_medium=api&utm_source=90961c1a,"Adzuna/PR, Advertising & Marketing Jobs [United Kingdom]",2026-05-30T19:34:41.138502
adzuna_gb_5745443790,Digital Analyst,LegalAndGeneral,UK,,United Kingdom,54.7023545,-3.2765753,"41,453 - 41,453",41453.28,41453.28,GBP,Full-Time,"Job Description We’re looking for a talented and data-driven Digital Analyst specialising in Insights to join our Optimisation and Analytics team within Partnerships. If you’re passionate about uncovering insights from data and want to shape exceptional customer outcomes through optimisation initiatives, this is your opportunity to have meaningful impact. In this role, you’ll leverage data to generate valuable insight while applying strong problem-solving skills to identify high-impact opportun…","git, r",2026-05-30,https://www.adzuna.co.uk/jobs/details/5745443790?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:34:41.138807
adzuna_gb_5745254779,Data Scientist,Spotify,UK,,United Kingdom,54.7023545,-3.2765753,"44,448 - 44,448",44448.29,44448.29,GBP,Full-Time,"We are looking for a Data Scientist to join the Business Analytics team at Spotify. You will work with the Regional Analytics Lead to evaluate and influence our growth strategy in Asia Pacific’s exciting and diverse landscape. You will collaborate with a distributed team of world-class analysts, data scientists, business leaders, marketers, and engineers. Learning and improving is part of our daily routine, and you will get a platform to develop your data skills and carve out efficient ways of …",r,2026-05-30,https://www.adzuna.co.uk/jobs/details/5745254779?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:34:41.139047
adzuna_gb_5745216824,Marketing Executive,UKPharm Limited,"Worcester, Worcestershire",Worcester,United Kingdom,52.1965281,-2.2095608,"35,000 - 35,000",35000,35000,GBP,Full-Time,"MarketingExecutive-software development Upto£35K- Remote1dayevery2weeks Malvern This role requires the unusual combination of people with experience in both a technical software role(eg, developer, engineer, analyst, data scientist) and a business development role Mostmarketingrolesoffera job. Thisoneoffersa uniquestakeinthebusiness . Thefoundershavedone somethingyourarelyseethey have relinquished their share holding into a trust fund from which *all* employees benefit. Therole: Ahands-onMarket…","r, rust, ui",2026-05-30,https://www.adzuna.co.uk/jobs/land/ad/5745216824?se=gABogl5c8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=DB0434D2A176B9C04716E7B6D2F5EB2528115CF1,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:34:41.139282
adzuna_gb_5745212670,IT Data Analyst Intern,Eligo Recruitment Ltd,"Bruntingthorpe, Lutterworth",Harborough,United Kingdom,52.5166813,-1.108567,"25,000 - 25,000",25000,25000,GBP,Full-Time,"Salary: £25,000 - 25,000 per year Requirements: We are looking for an IT or Engineering intern / placement year student for a 12-month placement. We need someone with a clear understanding of the importance of effective business analysis and properly documented processes. We would value experience with Google Cloud Platform and Google Applications, although this is not essential. We would value a good command of a scripting language such as JavaScript, Google Apps, HTML, or Java. You must have …","go, java, javascript, r, ui",2026-05-30,https://www.adzuna.co.uk/jobs/details/5745212670?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:34:43.276482
adzuna_gb_5745176372,Data Engineer,Robert Half,"Bristol, South West England",Bristol,United Kingdom,51.4593896,-2.5835348,"55,000 - 65,000",55000,65000,GBP,Full-Time,"Robert Half is exclusively partnering with a large-scale operational business in Bristol to recruit a newly created Data Engineer role. Paying up to £65,000 with hybrid working (2 days in Bristol). You will be responsible for designing, building and evolving our client's Azure data platform and pipelines. Working in a small team, this will be a varied role, ideal for a proven Data Engineer or Data Analytics Engineer to help be the bridge between the Data Analyst and Data Architect. Key Responsi…","azure, r, ui",2026-05-30,https://www.adzuna.co.uk/jobs/details/5745176372?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:34:45.455736
adzuna_gb_5745171088,Data Analyst Trainee,ITOL Recruit,"Mansfield, Nottinghamshire",Mansfield,United Kingdom,53.1443785,-1.1964165,"30,000 - 50,000",30000,50000,GBP,Full-Time,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…","data analysis, r",2026-05-30,https://www.adzuna.co.uk/jobs/land/ad/5745171088?se=gABogl5c8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=6D35DA6E73DD1CEE5CE752616A2AF2570B6D3822,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:34:50.369170
adzuna_gb_5745120925,HR Data Analyst,VolkerWessels Uk,"Hoddesdon, Hertfordshire",Broxbourne,United Kingdom,51.7616709,-0.0112898,"43,884 - 43,884",43883.72,43883.72,GBP,Full-Time,"VolkerWessels UK is a market leading contracting group of five closely linked businesses. We provide integrated and ground-breaking solutions for the civil engineering and construction sectors, with specialisms in rail, highways, airports, marine, defence, energy, water, and environmental infrastructure. Join our HR team and play a key role in delivering accurate, meaningful workforce insights. Reporting into our Senior HR Reporting Analyst, you'll manage data across our HR, Payroll, Recruitmen…","r, ui",2026-05-30,https://www.adzuna.co.uk/jobs/details/5745120925?utm_medium=api&utm_source=90961c1a,Adzuna/HR & Recruitment Jobs [United Kingdom],2026-05-30T19:34:56.514453
adzuna_gb_5745120929,Ecommerce Data Analyst,Matalan,"Liverpool, Merseyside",,United Kingdom,53.4953602,-2.973938,"52,545 - 52,545",52545.18,52545.18,GBP,Full-Time,"About Matalan From humble beginnings to disruptive innovations in the retail industry, find out about how Matalan is ever-evolving here. We know as a team, we are stronger together we champion equality for all and make lasting connections that go beyond work. We thrive off our inclusive culture, encouraging our colleagues to bring their true selves to work and contributing to collective creativity, open-mindedness and growth. We want give every candidate the opportunity to perform at their best…","go, r",2026-05-30,https://www.adzuna.co.uk/jobs/details/5745120929?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:34:59.382537
adzuna_gb_5745120649,Logistics Continuous Improvement Analyst,XPO TRANSPORT SOLUTIONS UK LIMITED,"Nottingham, Nottinghamshire",City of Nottingham,United Kingdom,52.9534193,-1.1496461,"36,466 - 36,466",36465.64,36465.64,GBP,Full-Time,"Company description: XPO TRANSPORT SOLUTIONS EUROPE Job description: Continuous Improvement Analyst We are pleased to offer an exciting opportunity for a Continuous Improvement Analyst, supporting data-driven insights and performance reporting across the operation. This role is ideal for someone looking to build strong analytical skills while contributing to continuous improvement initiatives through robust analysis and reporting. This role focuses on supporting improvement initiatives through …","r, ui",2026-05-30,https://www.adzuna.co.uk/jobs/details/5745120649?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:01.839531
adzuna_gb_5745036067,Logistics Continuous Improvement Analyst,XPO TRANSPORT SOLUTIONS UK LIMITED,"Gotham, Nottingham",Rushcliffe,United Kingdom,52.8700182,-1.2037633,"36,692 - 36,692",36692.17,36692.17,GBP,Full-Time,"Company description: XPO TRANSPORT SOLUTIONS EUROPE Job description: Continuous Improvement Analyst We are pleased to offer an exciting opportunity for a Continuous Improvement Analyst, supporting data-driven insights and performance reporting across the operation. This role is ideal for someone looking to build strong analytical skills while contributing to continuous improvement initiatives through robust analysis and reporting. This role focuses on supporting improvement initiatives through …","r, ui",2026-05-30,https://www.adzuna.co.uk/jobs/land/ad/5745036067?se=gABogl5c8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=BE5DFB7A2BFC81E6ED0B616B09F13BDA569587E0,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:01.839826
adzuna_gb_5744964082,Technical Product Owner,Endava,"London, UK",Greater London,United Kingdom,51.5074456,-0.1277653,"65,151 - 65,151",65150.77,65150.77,GBP,Full-Time,"Job Description We’re looking for a Principal Product Owner to join our growing team in London. This is a senior product leadership role focused on shaping and delivering merchant acquiring capabilities across onboarding, servicing, point-of-sale, e-commerce, and merchant operations. You will contribute towards strategically important product domains spanning merchant onboarding and maintenance, customer state and operational tooling, payment acceptance journeys, and the supporting operational …","leadership, onboarding, r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744964082?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:04.092814
adzuna_gb_5744747134,Junior Data Analyst,AMS Contingent,"Newcastle Upon Tyne, Tyne & Wear",Newcastle upon Tyne,United Kingdom,54.9738474,-1.6131572,"35,336 - 35,336",35336.19,35336.19,GBP,Full-Time,"We are AMS. We are a global total workforce solutions firm; we enable organisations to thrive in an age of constant change by building, re-shaping, and optimising workforces. Our Contingent Workforce Solution (CWS) is one of our service offerings; we act as an extension of our clients' recruitment team and provide professional interim and temporary resources. AMS are looking for multiple Junior Data Analysts for a 6 month contract based in Cardiff/ Newcastle. Please note that this is a hybrid w…","r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744747134?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:04.093086
adzuna_gb_5744747119,Junior Data Analyst,AMS Contingent,"Cardiff County, Wales",Encinitas,United States,33.0195217,-117.2642423,"35,018 - 35,018",35018.26,35018.26,GBP,Full-Time,"We are AMS. We are a global total workforce solutions firm; we enable organisations to thrive in an age of constant change by building, re-shaping, and optimising workforces. Our Contingent Workforce Solution (CWS) is one of our service offerings; we act as an extension of our clients' recruitment team and provide professional interim and temporary resources. AMS are looking for multiple Junior Data Analysts for a 6 month contract based in Cardiff/ Newcastle. Please note that this is a hybrid w…","r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744747119?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:06.548556
adzuna_gb_5744745974,Junior Data Analyst,Metricell,"Mannings Heath, Horsham",Horsham,United Kingdom,51.0455083,-0.2817539,"26,000 - 26,000",26000,26000,GBP,Full-Time,"About us Metricell is on a mission to revolutionise connectivity. We partner with telecommunications companies to design, deliver, and manage wireless communication networks, all with a shared goal of achieving flawless network experiences. For nearly twenty years, we have been at the forefront of network connectivity, providing innovative solutions that empower governments, network operators, and blue-chip businesses worldwide to become ‘better connected’. More recently, we have pioneered the …","communication, go, r",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744745974?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:09.007905
adzuna_gb_5744740218,Data Reporting Analyst,Sanderson,"London, UK",Greater London,United Kingdom,51.5074456,-0.1277653,"91,000 - 104,000",91000,104000,GBP,Full-Time,"Reporting Analyst - Retail & Clothing Location: Remote / London (occasional office attendance preferred) Contract: Initial 3 Months Rate: Competitive Day Rate (Umbrella) We are seeking an experienced Reporting Analyst to support a large retail organisation undergoing significant business expansion within its Clothing and General Merchandise operations. This role is ideal for someone who enjoys working with complex and sometimes unstructured data, uncovering trends, identifying risks and opportu…","go, r",2026-05-29,https://www.adzuna.co.uk/jobs/land/ad/5744740218?se=gABogl5c8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=A2330394DECACCFED1B9E6AAA3BA194325373E9C,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:11.260732
adzuna_gb_5744737622,Asset Data Analyst,Reed,"Barnsley, South Yorkshire",Barnsley,United Kingdom,53.5527719,-1.4827755,"46,176 - 46,176",46176,46176,GBP,Full-Time,"Asset Data Analyst Hourly Rate: £22.20 Location: Barnsley S70 Job Type: Full-time, Temporary Contract (Hybrid) We are seeking an Asset Data Analyst to join our team on a temporary full-time basis. This role involves managing and improving our Asset Management System, supporting project delivery within the Asset Management team, and ensuring effective data collection and analysis. Day-to-day of the role: Manage and configure the Asset Management System, inputting information and ensuring its con…",r,2026-05-29,https://www.adzuna.co.uk/jobs/land/ad/5744737622?se=gABogl5c8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=7A0FF13ABA053D78D314BD5D68143B83D687766D,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:11.260980
adzuna_gb_5744732780,Data Platform Engineer,. CGI IT UK Limited,UK,,United Kingdom,54.7023545,-3.2765753,"60,268 - 60,268",60267.77,60267.77,GBP,Full-Time,"Data Platform Engineer Category: Business Consulting, Strategy and Digital Transformation Main location: United Kingdom, Any - United Kingdom Position ID:J0426-0446 Employment Type: Full Time Position Description: At CGI, we design and deliver powerful data platforms that enable organisations to unlock insight, accelerate innovation, and achieve measurable business outcomes. As a Data Platform Engineer, you will play a key role in shaping scalable, cloud-based data ecosystems that transform how…","git, go, r, scala",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744732780?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:13.103486
adzuna_gb_5744732650,Higher Data Scientist - Earth Observation Analyst - ( Ref : 6585 ),. Natural England,"London, UK",Greater London,United Kingdom,51.5074456,-0.1277653,"46,031 - 46,031",46030.9,46030.9,GBP,Part-Time,"About the job Job summary This position is based Nationally Job description Join us in shaping a future where nature and people thrive. Whether you're drawn to hands-on conservation or playing a vital part behind the scenes, your work at Natural England will support lasting benefits for the environment and society. Our Role Natural England is the Government's adviser for the natural environment and the Nature regulator with a wide range of statutory duties and powers. We provide the evidence, e…","go, r",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744732650?utm_medium=api&utm_source=90961c1a,Adzuna/Scientific & QA Jobs [United Kingdom],2026-05-30T19:35:13.103793
adzuna_gb_5744731886,Business Analyst (Ref: 18005),. Ministry of Justice,"London, UK",Greater London,United Kingdom,51.5074456,-0.1277653,"51,993 - 51,993",51993.07,51993.07,GBP,Part-Time,"About the job Job summary This position is based Nationally Job description Business Analyst Location: National* Closing Date: 23rd June 2026 Interviews: Rolling - from 8th June to 10th July Grade: SEO (MoJ candidates who are on a specialist grade, will be able to retain this grade on lateral transfer) Salary: London : £49,325 - £53,081 National : £42,914 - £46,182 Working pattern : Full-time/Flexible working Contract Type: Permanent Number of vacancies: 16 Vacancy number: 18005 *We offer a hyb…",r,2026-05-29,https://www.adzuna.co.uk/jobs/details/5744731886?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:13.104025
adzuna_gb_5744723183,Data Analyst,SF Partners Admin,"Manchester, Greater Manchester",Manchester,United Kingdom,53.4424618,-2.2324547,"45,000 - 45,000",45000,45000,GBP,Full-Time,"Data Analyst Manchester City Centre (Hybrid - 2 Days Per Week) £35,000 - £45,000  Benefits SF Technology are recruiting for a Data Analyst on behalf of an established UK organisation investing in the growth of its data and reporting capabilities. This is an opportunity for a Data Analyst with strong Power BI experience to join a growing team and play a key role in developing reporting solutions, improving data quality and delivering meaningful business insights. Working closely with stakeholder…","power bi, r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744723183?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:13.104254
adzuna_gb_5744722952,Commercial Finance Analyst,Matalan,"Liverpool, Merseyside",,United Kingdom,53.4953602,-2.973938,"49,438 - 49,438",49438.46,49438.46,GBP,Full-Time,"About Matalan From humble beginnings to disruptive innovations in the retail industry, find out about how Matalan is ever-evolving here. We know as a team, we are stronger together we champion equality for all and make lasting connections that go beyond work. We thrive off our inclusive culture, encouraging our colleagues to bring their true selves to work and contributing to collective creativity, open-mindedness and growth. We want give every candidate the opportunity to perform at their best…","go, r",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744722952?utm_medium=api&utm_source=90961c1a,Adzuna/Retail Jobs [United Kingdom],2026-05-30T19:35:15.561801
adzuna_gb_5744722667,Data Analyst,MPOWER PLUS REZOLVE AI GROUP LTD,UK,,United Kingdom,54.7023545,-3.2765753,"57,416 - 57,416",57416.5,57416.5,GBP,Full-Time,"Role: Tagetik testing Location: Horsham /Liverpool or London (3 days onsite per week) Required Skills & Experience 10 years of overall testing/QA experience, with strong hands-on exposure to CCH Tagetik testing Experience testing EPM / CPM solutions Functional Knowledge Strong understanding of Financial Consolidation, FP&A, Budgeting, Forecasting, and Reporting process Knowledge of financial controls, audit requirements, and close cycles Technical & Testing Skills Test case design, defect manag…","r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744722667?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:15.562104
adzuna_gb_5744722470,Change / Product Manager,Stott & May Professional Search Limited,"London, UK",Greater London,United Kingdom,51.5074456,-0.1277653,"86,984 - 86,984",86984.12,86984.12,GBP,Full-Time,"Change / Product Manager Start: ASAP Duration: 6 months Location: hybrid, west London Rate: TBC, outside IR35 We are looking for an experienced Product & Change Manager to support the delivery and adoption of advanced data-driven decision support products within a large-scale operational transformation programme. This role requires a strong blend of product management, business change and stakeholder engagement experience, ideally within data science, analytics, optimisation or operational plan…","product management, r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744722470?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:15.562345
adzuna_gb_5744721777,SC Cleared Data Engineer,IO Associates,"London, UK",Greater London,United Kingdom,51.5074456,-0.1277653,"85,000 - 85,000",85000,85000,GBP,Full-Time,"The Role We are seeking an experienced SC Cleared Data Engineer to design, build, and maintain secure, scalable data platforms and pipelines within a high-security environment. The successful candidate will work closely with data architects, analysts, software engineers, and stakeholders to deliver robust data solutions that support operational and strategic objectives. This role requires active Security Check (SC) clearance. Key Responsibilities * Design, develop, and maintain ETL/ELT pipeline…","r, scala, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744721777?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:15.562582
adzuna_gb_5744698500,HR Data Analyst,VolkerWessels UK Ltd,"Hoddesdon, Hertfordshire",Broxbourne,United Kingdom,51.7616709,-0.0112898,"43,311 - 43,311",43311.36,43311.36,GBP,Full-Time,"VolkerWessels UK is a market leading contracting group of five closely linked businesses. We provide integrated and ground-breaking solutions for the civil engineering and construction sectors, with specialisms in rail, highways, airports, marine, defence, energy, water, and environmental infrastructure. Join our HR team and play a key role in delivering accurate, meaningful workforce insights. Reporting into our Senior HR Reporting Analyst, you'll manage data across our HR, Payroll, Recruitmen…","r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/land/ad/5744698500?se=gABogl5c8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=A0FE1D7274CB5026483B6E575CF7F8B33A0BE2E7,Adzuna/HR & Recruitment Jobs [United Kingdom],2026-05-30T19:35:15.562826
adzuna_gb_5744696912,Data Analyst,Infinity Quest UK,UK,,United Kingdom,54.7023545,-3.2765753,"104,000 - 104,000",104000,104000,GBP,Full-Time,"At JP Morgan Chase, we understand that customers seek exceptional value and a seamless experience from a trusted financial institution. That's why we launched Chase UK to transform digital banking with intuitive and enjoyable customer journeys. With a strong foundation of trust established by millions of customers in the US, we have been rapidly expanding our presence in the UK and soon across Europe. We have been building the bank of the future from the ground up, offering you the chance to jo…","git, r, rust, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744696912?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:15.563039
adzuna_gb_5744695595,Site Data Analyst - Finance,Wolviston Management Services,UK,,United Kingdom,54.7023545,-3.2765753,"40,476 - 40,476",40476.26,40476.26,GBP,Full-Time,"Site Data Analyst Location: Greatham, Teesside Client: Tioxide Lead SAP PM and site data improvement at a major manufacturing site Tioxide is recruiting for a Site Data Analyst to join the Finance team at Greatham. This is a specialist systems and data role where you will act as the Business Process Owner for the site’s Enterprise Asset Management and SAP PM system, supporting IT infrastructure for plant maintenance and helping drive continuous improvement across maintenance systems and process…","r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744695595?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:19.174354
adzuna_gb_5744693951,Junior Data Coordinator,Rise Technical Recruitment,"Ashton-Under-Lyne, Greater Manchester",Tameside,United Kingdom,53.4865407,-2.098691,"28,984 - 28,984",28983.74,28983.74,GBP,Full-Time,"Junior Data Coordinator 9 Month FTC Manchester £28,500 - £30,000 (Pro Rata)  Holiday  Training  Pension Are you a detail-driven data professional looking to play a key role in manufacturing operations, ensuring accurate material and BOM data that underpins production, planning, and supply chain performance? This is an excellent opportunity for a Junior Data Analyst / Data Coordinator to join a busy manufacturing environment where data accuracy and process discipline are critical to success. You…","excel, r",2026-05-29,https://www.adzuna.co.uk/jobs/land/ad/5744693951?se=DviLsF5c8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=E00DCEA4190B71E8FB32E246E20B5DA4C09AC4FE,Adzuna/Accounting & Finance Jobs [United Kingdom],2026-05-30T19:35:19.174629
adzuna_gb_5744690146,Data Analyst,Beyond,"Manchester, Greater Manchester",Manchester,United Kingdom,53.4424618,-2.2324547,"39,055 - 39,055",39054.93,39054.93,GBP,Full-Time,"Work where work matters. We are a global technology group built for what's next, offering high calibre professionals the platform for high stakes work, the kind of work that defines an entire career. When you join us, you're not just taking on projects, you're solving problems that don't even have answers yet. You will join an exclusive roster of talent that global leaders, including Google, Snap, Diageo, PayPal, and Jaguar Land Rover call when deadlines seem impossible, when others have alread…","go, r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744690146?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:21.427982
adzuna_gb_5744687950,Maintenance Assurance Data Analyst,Yorkshire Water,"Bradford, West Yorkshire",Bradford,United Kingdom,53.7944229,-1.7519186,"36,679 - 36,679",36679.06,36679.06,GBP,Full-Time,"Company description: Water Utility Company based in Yorkshire region of England. Job description: Maintenance Assurance Data Analyst Hello! Thanks for stopping by. Let us tell you about all the great reasons to join us here at Yorkshire Water: We offer a competitive salary, (4c), £36,966 - £46,166 , depending on experience Annual incentive related bonus ( £1000 maximum Bonus Opportunity for the Performance Year ) Attractive pension scheme ( up to 12% company contribution ) Life assurance cover …",r,2026-05-29,https://www.adzuna.co.uk/jobs/land/ad/5744687950?se=DviLsF5c8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=8AE8D39096A28C2E082B6726AA0B7F8F04CDCCAA,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:21.428263
adzuna_gb_5744687573,SC Cleared Data Engineer,IO Associates,"South East London, London",Greater London,United Kingdom,51.5217707,0.0295469,"85,000 - 85,000",85000,85000,GBP,Full-Time,"The Role We are seeking an experienced SC Cleared Data Engineer to design, build, and maintain secure, scalable data platforms and pipelines within a high-security environment. The successful candidate will work closely with data architects, analysts, software engineers, and stakeholders to deliver robust data solutions that support operational and strategic objectives. This role requires active Security Check (SC) clearance. Key Responsibilities * Design, develop, and maintain ETL/ELT pipeline…","r, scala, ui",2026-05-29,https://www.adzuna.co.uk/jobs/land/ad/5744687573?se=DviLsF5c8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=E6967C52B1099EF7D1CE83CD3FE73DCE6A21B37D,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:23.267607
adzuna_gb_5744685967,CI Manager,Premier Foods,"Barnsley, South Yorkshire",Barnsley,United Kingdom,53.5527719,-1.4827755,"60,000 - 65,000",60000,65000,GBP,Full-Time,"Company description: Premier Foods is one of Britain’s biggest listed food companies, employing over 4,000 colleagues at 15 manufacturing sites and offices up and down the country. Many of our brands have been part of UK life for more than a century and you’ll find them in 94% of British households. Job description: The Role We’re looking for a Continuous Improvement Manager to lead and embed operational excellence across our Carlton site, the Home of Mr Kipling. Sitting on the site leadership …","excel, leadership, r",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744685967?utm_medium=api&utm_source=90961c1a,Adzuna/Manufacturing Jobs [United Kingdom],2026-05-30T19:35:25.597380
